1588204800,215.40000000,226.12000000,214.30000000,225.57000000,265142.91017000,1588219199999,58232145.60094250,79448,133895.09925000,29440092.12797290,0
1588219200,225.59000000,227.30000000,216.30000000,220.31000000,368292.61408000,1588233599999,82054069.82050160,112236,180038.65238000,40133094.14631160,0
1588233600,220.30000000,220.82000000,202.00000000,211.77000000,489449.61517000,1588247999999,103754603.86054600,140392,226300.26684000,48005755.18850230,0
1588248000,211.71000000,213.34000000,206.30000000,208.05000000,202456.81216000,1588262399999,42605442.12009340,69686,89744.35212000,18886822.27493000,0
1588262400,208.04000000,212.89000000,202.07000000,211.38000000,297239.00963000,1588276799999,61640016.81762280,104597,149510.08571000,31021901.05482820,0
1588276800,211.37000000,212.41000000,205.23000000,206.08000000,127110.04030000,1588291199999,26606751.55460210,50909,61078.33271000,12788746.20451810,0
1588291200,206.07000000,210.43000000,205.91000000,208.88000000,102557.98386000,1588305599999,21402556.96831090,40405,48812.23679000,10185282.76202220,0
1588305600,208.92000000,215.00000000,208.89000000,212.56000000,162313.41793000,1588319999999,34481560.10399920,57139,86069.70021000,18278497.85450250,0
1588320000,212.54000000,217.14000000,211.55000000,215.23000000,161586.23803000,1588334399999,34635782.03480200,54823,77254.40023000,16559105.65797170,0
1588334400,215.27000000,215.52000000,209.57000000,209.80000000,170369.02030000,1588348799999,36107076.63284440,61955,79423.96377000,16836677.95350030,0
1588348800,209.80000000,211.83000000,208.26000000,209.33000000,121942.71181000,1588363199999,25610641.87984480,44226,59939.55033000,12587875.95281820,0
1588363200,209.33000000,213.81000000,208.25000000,212.02000000,76144.58635000,1588377599999,16101505.73811260,32817,38489.91776000,8138552.97962720,0
1588377600,212.01000000,213.39000000,211.02000000,212.95000000,69923.29440000,1588391999999,14843403.82386570,27827,36780.17229000,7807261.50275500,0
1588392000,212.94000000,213.71000000,210.58000000,211.12000000,55497.62895000,1588406399999,11784126.20038120,22894,25168.37811000,5346654.39949300,0
1588406400,211.09000000,213.13000000,210.36000000,212.13000000,69987.26467000,1588420799999,14829901.01920830,32481,37644.61621000,7979216.52581520,0
1588420800,212.12000000,214.07000000,211.79000000,212.96000000,86505.74289000,1588435199999,18429364.61703800,37497,45353.80335000,9664517.09784360,0
1588435200,213.02000000,215.37000000,211.60000000,213.54000000,112613.51844000,1588449599999,24039632.90500290,42110,55239.65227000,11794758.94901470,0
1588449600,213.54000000,214.40000000,212.79000000,213.90000000,48967.22313000,1588463999999,10463072.95232030,22993,24968.95974000,5335603.75643390,0
1588464000,213.89000000,219.30000000,213.43000000,217.89000000,152128.26988000,1588478399999,33034705.70449310,55635,77799.34362000,16892919.97843450,0
1588478400,217.89000000,218.39000000,211.70000000,213.70000000,123018.08010000,1588492799999,26414998.38056140,41801,52366.30780000,11248958.00239490,0
1588492800,213.66000000,215.90000000,213.08000000,214.04000000,69437.72078000,1588507199999,14895746.63943200,31364,34509.15212000,7403448.35371470,0
1588507200,214.04000000,214.18000000,203.92000000,208.11000000,249622.77388000,1588521599999,52303739.13707380,77214,111588.70547000,23380716.24991730,0
1588521600,208.09000000,209.73000000,206.89000000,208.81000000,83706.46991000,1588535999999,17461176.67751040,30168,41757.40003000,8710811.42584480,0
1588536000,208.80000000,211.50000000,206.81000000,209.86000000,70470.59856000,1588550399999,14764520.53927040,32659,36141.05888000,7570976.88504120,0
1588550400,209.86000000,210.65000000,202.03000000,203.60000000,183009.95865000,1588564799999,37525280.82057240,62144,87307.33985000,17901919.51164540,0
1588564800,203.60000000,203.64000000,194.88000000,199.34000000,307919.14830000,1588579199999,61115308.18564530,89266,154227.51131000,30604173.91635270,0
1588579200,199.34000000,202.28000000,198.00000000,199.63000000,164927.93359000,1588593599999,33010982.04948910,52190,82488.44869000,16510991.83339780,0
1588593600,199.63000000,207.00000000,199.20000000,206.00000000,215428.13115000,1588607999999,43948869.80954810,65144,104944.29731000,21394410.69612080,0
1588608000,205.99000000,206.83000000,201.96000000,203.69000000,135588.01891000,1588622399999,27670410.44981180,42597,66781.32162000,13629774.50852850,0
1588622400,203.67000000,208.89000000,203.64000000,206.48000000,107376.13598000,1588636799999,22180316.34030160,38360,57673.21834000,11906782.61928580,0
1588636800,206.47000000,208.63000000,204.40000000,206.05000000,99227.89099000,1588651199999,20501765.58103240,35164,47343.56180000,9780315.28207050,0
1588651200,206.02000000,211.68000000,205.94000000,208.45000000,145490.71129000,1588665599999,30422627.33807280,54088,77361.36897000,16178484.34893300,0
1588665600,208.45000000,209.77000000,201.00000000,203.37000000,162030.29255000,1588679999999,33233109.93756520,61015,70797.12449000,14525796.99565690,0
1588680000,203.36000000,206.00000000,202.30000000,203.64000000,113186.70244000,1588694399999,23081373.64723790,44613,54611.32815000,11139226.37924910,0
1588694400,203.63000000,204.88000000,203.00000000,204.20000000,57829.19399000,1588708799999,11790551.58124610,27175,28313.29193000,5772721.38796930,0
1588708800,204.20000000,205.81000000,203.73000000,205.29000000,62879.87142000,1588723199999,12876776.82265860,24069,32368.10497000,6628784.79241110,0
1588723200,205.30000000,208.86000000,202.00000000,206.79000000,122180.02456000,1588737599999,25088486.51404400,42040,56948.31580000,11694900.68209580,0
1588737600,206.80000000,208.56000000,205.71000000,207.53000000,109555.77688000,1588751999999,22719091.23354050,36772,52115.79478000,10807676.63570500,0
1588752000,207.53000000,210.65000000,206.17000000,210.06000000,198037.22543000,1588766399999,41312822.45326400,60226,106019.73464000,22127230.74162790,0
1588766400,210.04000000,210.77000000,206.48000000,208.22000000,146617.06390000,1588780799999,30518426.59718000,45087,71415.15780000,14866075.02706290,0
